symbol,signal_id,buy_surge_ratio,signal_time,signal_date,earliest_entry_time,signal_price,target_drop_pct,target_price,wait_deadline_utc,status,entry_time,entry_price,note
ACHUSDT,ACHUSDT_202604120100,135.70646012443103,2026-04-12 01:00:00,2026-04-12 01:00,2026-04-12 02:00:00,0.005722,0.0,0.005722,2026-04-17 02:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
GOOGLUSDT,GOOGLUSDT_202604120100,135.4777592227114,2026-04-12 01:00:00,2026-04-12 01:00,2026-04-12 02:00:00,316.85,0.0,316.85,2026-04-17 02:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
XRPUSDT,XRPUSDT_202604120100,134.16475947881253,2026-04-12 01:00:00,2026-04-12 01:00,2026-04-12 02:00:00,1.3286,0.0,1.3286,2026-04-17 02:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
XAUTUSDT,XAUTUSDT_202604120100,132.9848307017738,2026-04-12 01:00:00,2026-04-12 01:00,2026-04-12 02:00:00,4705.42,0.0,4705.42,2026-04-17 02:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
1000PEPEUSDT,1000PEPEUSDT_202604120100,130.7835314125023,2026-04-12 01:00:00,2026-04-12 01:00,2026-04-12 02:00:00,0.0035211,0.0,0.0035211,2026-04-17 02:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
PENGUUSDT,PENGUUSDT_202604120100,129.32215003161045,2026-04-12 01:00:00,2026-04-12 01:00,2026-04-12 02:00:00,0.006676,0.0,0.006676,2026-04-17 02:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
LDOUSDT,LDOUSDT_202604120100,128.77087870072472,2026-04-12 01:00:00,2026-04-12 01:00,2026-04-12 02:00:00,0.3221,0.0,0.3221,2026-04-17 02:00:00,superseded_stronger_hour,,,被更强卖量信号覆盖(旧128.77x → 新192.21x，新信号UTC 2026-04-14 00:00)
BOMEUSDT,BOMEUSDT_202604120100,122.6212298946285,2026-04-12 01:00:00,2026-04-12 01:00,2026-04-12 02:00:00,0.0003836,0.0,0.0003836,2026-04-17 02:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
FOGOUSDT,FOGOUSDT_202604120100,120.33960965296757,2026-04-12 01:00:00,2026-04-12 01:00,2026-04-12 02:00:00,0.01706,0.0,0.01706,2026-04-17 02:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
1INCHUSDT,1INCHUSDT_202604120100,120.25287820374936,2026-04-12 01:00:00,2026-04-12 01:00,2026-04-12 02:00:00,0.0916,0.0,0.0916,2026-04-17 02:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
FLUIDUSDT,FLUIDUSDT_202604120100,119.2507289065654,2026-04-12 01:00:00,2026-04-12 01:00,2026-04-12 02:00:00,1.592,0.0,1.592,2026-04-17 02:00:00,superseded_stronger_hour,,,被更强卖量信号覆盖(旧119.25x → 新202.39x，新信号UTC 2026-04-14 00:00)
CVXUSDT,CVXUSDT_202604120100,118.1702189781022,2026-04-12 01:00:00,2026-04-12 01:00,2026-04-12 02:00:00,1.755,0.0,1.755,2026-04-17 02:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
PLTRUSDT,PLTRUSDT_202604120100,117.27082382825506,2026-04-12 01:00:00,2026-04-12 01:00,2026-04-12 02:00:00,128.71,0.0,128.71,2026-04-17 02:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
PLUMEUSDT,PLUMEUSDT_202604120100,116.39481876618676,2026-04-12 01:00:00,2026-04-12 01:00,2026-04-12 02:00:00,0.00939,0.0,0.00939,2026-04-17 02:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
POPCATUSDT,POPCATUSDT_202604120100,113.96088895665766,2026-04-12 01:00:00,2026-04-12 01:00,2026-04-12 02:00:00,0.05021,0.0,0.05021,2026-04-17 02:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
SUIUSDT,SUIUSDT_202604120100,112.5857899902496,2026-04-12 01:00:00,2026-04-12 01:00,2026-04-12 02:00:00,0.9109,0.0,0.9109,2026-04-17 02:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
AMZNUSDT,AMZNUSDT_202604120100,110.84063893016342,2026-04-12 01:00:00,2026-04-12 01:00,2026-04-12 02:00:00,237.95,0.0,237.95,2026-04-17 02:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
VANAUSDT,VANAUSDT_202604120100,110.59819141660444,2026-04-12 01:00:00,2026-04-12 01:00,2026-04-12 02:00:00,1.275,0.0,1.275,2026-04-17 02:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
CHZUSDT,CHZUSDT_202604120100,110.38855616457624,2026-04-12 01:00:00,2026-04-12 01:00,2026-04-12 02:00:00,0.03818,0.0,0.03818,2026-04-17 02:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
DOLOUSDT,DOLOUSDT_202604120100,109.60228136388143,2026-04-12 01:00:00,2026-04-12 01:00,2026-04-12 02:00:00,0.03262,0.0,0.03262,2026-04-17 02:00:00,superseded_stronger_hour,,,被更强卖量信号覆盖(旧109.60x → 新123.13x，新信号UTC 2026-04-15 01:00)
PUMPUSDT,PUMPUSDT_202604120100,109.3048410570777,2026-04-12 01:00:00,2026-04-12 01:00,2026-04-12 02:00:00,0.001824,0.0,0.001824,2026-04-17 02:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
ESPORTSUSDT,ESPORTSUSDT_202604120100,108.62445246522059,2026-04-12 01:00:00,2026-04-12 01:00,2026-04-12 02:00:00,0.43821,0.0,0.43821,2026-04-17 02:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
1000SHIBUSDT,1000SHIBUSDT_202604120100,108.564490291595,2026-04-12 01:00:00,2026-04-12 01:00,2026-04-12 02:00:00,0.005809,0.0,0.005809,2026-04-17 02:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
NIGHTUSDT,NIGHTUSDT_202604120100,107.72378174906126,2026-04-12 01:00:00,2026-04-12 01:00,2026-04-12 02:00:00,0.0393,0.0,0.0393,2026-04-17 02:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
MEMEUSDT,MEMEUSDT_202604120100,106.04173111980471,2026-04-12 01:00:00,2026-04-12 01:00,2026-04-12 02:00:00,0.0005035,0.0,0.0005035,2026-04-17 02:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
AAPLUSDT,AAPLUSDT_202604120100,105.06781159237282,2026-04-12 01:00:00,2026-04-12 01:00,2026-04-12 02:00:00,260.61,0.0,260.61,2026-04-17 02:00:00,superseded_stronger_hour,,,被更强卖量信号覆盖(旧105.07x → 新143.33x，新信号UTC 2026-04-17 00:00)
RSRUSDT,RSRUSDT_202604120100,105.0525147695371,2026-04-12 01:00:00,2026-04-12 01:00,2026-04-12 02:00:00,0.001478,0.0,0.001478,2026-04-17 02:00:00,superseded_stronger_hour,,,被更强卖量信号覆盖(旧105.05x → 新132.34x，新信号UTC 2026-04-14 00:00)
ONDOUSDT,ONDOUSDT_202604120100,103.58994521568312,2026-04-12 01:00:00,2026-04-12 01:00,2026-04-12 02:00:00,0.2479,0.0,0.2479,2026-04-17 02:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
RONINUSDT,RONINUSDT_202604120100,102.61380420669957,2026-04-12 01:00:00,2026-04-12 01:00,2026-04-12 02:00:00,0.0863,0.0,0.0863,2026-04-17 02:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
XLMUSDT,XLMUSDT_202604120100,102.51812479832483,2026-04-12 01:00:00,2026-04-12 01:00,2026-04-12 02:00:00,0.15129,0.0,0.15129,2026-04-17 02:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
VINEUSDT,VINEUSDT_202604120100,102.2577747504204,2026-04-12 01:00:00,2026-04-12 01:00,2026-04-12 02:00:00,0.01672,0.0,0.01672,2026-04-17 02:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
ARPAUSDT,ARPAUSDT_202604120100,100.50769603041404,2026-04-12 01:00:00,2026-04-12 01:00,2026-04-12 02:00:00,0.00928,0.0,0.00928,2026-04-17 02:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
DYDXUSDT,DYDXUSDT_202604120100,100.36342507210303,2026-04-12 01:00:00,2026-04-12 01:00,2026-04-12 02:00:00,0.093,0.0,0.093,2026-04-17 02:00:00,superseded_stronger_hour,,,被更强卖量信号覆盖(旧100.36x → 新100.70x，新信号UTC 2026-04-17 00:00)
BANDUSDT,BANDUSDT_202604120100,100.23093860066992,2026-04-12 01:00:00,2026-04-12 01:00,2026-04-12 02:00:00,0.2073,0.0,0.2073,2026-04-17 02:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
ORCAUSDT,ORCAUSDT_202604120100,98.19870739895988,2026-04-12 01:00:00,2026-04-12 01:00,2026-04-12 02:00:00,0.89,0.0,0.89,2026-04-17 02:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
CLANKERUSDT,CLANKERUSDT_202604120100,95.84612559676827,2026-04-12 01:00:00,2026-04-12 01:00,2026-04-12 02:00:00,26.13,0.0,26.13,2026-04-17 02:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
1MBABYDOGEUSDT,1MBABYDOGEUSDT_202604120100,95.82507593245818,2026-04-12 01:00:00,2026-04-12 01:00,2026-04-12 02:00:00,0.0003829,0.0,0.0003829,2026-04-17 02:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
UNIUSDT,UNIUSDT_202604120100,95.70525593332336,2026-04-12 01:00:00,2026-04-12 01:00,2026-04-12 02:00:00,3.062,0.0,3.062,2026-04-17 02:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
API3USDT,API3USDT_202604120100,95.11682397031765,2026-04-12 01:00:00,2026-04-12 01:00,2026-04-12 02:00:00,0.2777,0.0,0.2777,2026-04-17 02:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
BBUSDT,BBUSDT_202604120100,94.39716145073743,2026-04-12 01:00:00,2026-04-12 01:00,2026-04-12 02:00:00,0.0237,0.0,0.0237,2026-04-17 02:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
OGNUSDT,OGNUSDT_202604120100,93.45857800691255,2026-04-12 01:00:00,2026-04-12 01:00,2026-04-12 02:00:00,0.0213,0.0,0.0213,2026-04-17 02:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
CAKEUSDT,CAKEUSDT_202604120100,93.30111069378118,2026-04-12 01:00:00,2026-04-12 01:00,2026-04-12 02:00:00,1.4673,0.0,1.4673,2026-04-17 02:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
ORDIUSDT,ORDIUSDT_202604120100,93.27589908868147,2026-04-12 01:00:00,2026-04-12 01:00,2026-04-12 02:00:00,2.329,0.0,2.329,2026-04-17 02:00:00,superseded_stronger_hour,,,被更强卖量信号覆盖(旧93.28x → 新113.60x，新信号UTC 2026-04-14 00:00)
XAIUSDT,XAIUSDT_202604120100,92.53787644113423,2026-04-12 01:00:00,2026-04-12 01:00,2026-04-12 02:00:00,0.00929,0.0,0.00929,2026-04-17 02:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
SYRUPUSDT,SYRUPUSDT_202604120100,91.93669669241997,2026-04-12 01:00:00,2026-04-12 01:00,2026-04-12 02:00:00,0.23211,0.0,0.23211,2026-04-17 02:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
CELRUSDT,CELRUSDT_202604120100,91.55187578742775,2026-04-12 01:00:00,2026-04-12 01:00,2026-04-12 02:00:00,0.00236,0.0,0.00236,2026-04-17 02:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
CELOUSDT,CELOUSDT_202604120100,90.96864793619106,2026-04-12 01:00:00,2026-04-12 01:00,2026-04-12 02:00:00,0.08032,0.0,0.08032,2026-04-17 02:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
NEIROUSDT,NEIROUSDT_202604120100,90.13852328902684,2026-04-12 01:00:00,2026-04-12 01:00,2026-04-12 02:00:00,5.695e-05,0.0,5.695e-05,2026-04-17 02:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
ICPUSDT,ICPUSDT_202604120100,89.39514348785872,2026-04-12 01:00:00,2026-04-12 01:00,2026-04-12 02:00:00,2.46,0.0,2.46,2026-04-17 02:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
WCTUSDT,WCTUSDT_202604120100,88.43612312667577,2026-04-12 01:00:00,2026-04-12 01:00,2026-04-12 02:00:00,0.05479,0.0,0.05479,2026-04-17 02:00:00,superseded_stronger_hour,,,被更强卖量信号覆盖(旧88.44x → 新96.25x，新信号UTC 2026-04-14 00:00)
DENTUSDT,DENTUSDT_202604120100,88.13076880771473,2026-04-12 01:00:00,2026-04-12 01:00,2026-04-12 02:00:00,0.000162,0.0,0.000162,2026-04-17 02:00:00,superseded_stronger_hour,,,被更强卖量信号覆盖(旧88.13x → 新180.66x，新信号UTC 2026-04-16 07:00)
KATUSDT,KATUSDT_202604120100,87.4203181779746,2026-04-12 01:00:00,2026-04-12 01:00,2026-04-12 02:00:00,0.00813,0.0,0.00813,2026-04-17 02:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
